Id,SalePrice
1461,120526.0485
1462,148919.2583
1463,170691.9252
1464,184785.3324
1465,226525.0618
1466,175711.6568
1467,180897.0909
1468,170217.4391
1469,189078.7009
1470,121707.5921
1471,198433.8392
1472,101337.0377
1473,97764.39216
1474,149568.5456
1475,126325.8186
1476,356178.4423
1477,272163.3514
1478,294666.4838
1479,286788.3569
1480,431449.8641
1481,308275.9256
1482,230728.8268
1483,172157.7511
1484,168948.2953
1485,188403.2129
1486,198884.0574
1487,313264.5808
1488,242023.9195
1489,191629.1603
1490,204592.584
1491,194176.4751
1492,105437.5782
1493,157595.1294
1494,305833.5413
1495,315594.8468
1496,224708.0841
1497,191782.8786
1498,179973.443
1499,182149.8304
1500,166658.7997
1501,174972.3432
1502,172836.1895
1503,266350.7166
1504,235148.7467
1505,213052.3096
1506,188698.9003
1507,234409.4121
1508,190445.9552
1509,166645.5828
1510,144157.7717
1511,148691.8709
1512,158377.8307
1513,153198.5942
1514,156579.979
1515,201015.9351
1516,151434.913
1517,158010.1476
1518,153445.9179
1519,214763.249
1520,131628.1213
1521,134373.1864
1522,165027.9744
1523,112121.5031
1524,116731.9006
1525,120487.4699
1526,110401.4358
1527,113118.4299
1528,147480.7388
1529,140972.8898
1530,171179.3554
1531,99568.33109
1532,94034.08874
1533,126274.4594
1534,127615.2111
1535,132883.7163
1536,104668.083
1537,73602.22285
1538,138654.4142
1539,197722.6016
1540,109808.6059
1541,142846.3277
1542,152693.6197
1543,183199.1253
1544,90911.11971
1545,108633.8176
1546,138926.2448
1547,126917.2078
1548,134179.4369
1549,127667.2258
1550,132888.7993
1551,112557.755
1552,122895.381
1553,125569.506
1554,117596.8187
1555,176302.0717
1556,124795.5339
1557,115176.3256
1558,119910.7198
1559,98937.61146
1560,136651.8641
1561,134648.1801
1562,128144.1243
1563,119842.1791
1564,157936.2704
1565,141124.0777
1566,230184.2566
1567,94152.86222
1568,229286.3013
1569,112631.5055
1570,126513.2544
1571,113439.9966
1572,128816.2795
1573,201396.8521
1574,124430.357
1575,196426.2087
1576,221834.8835
1577,188210.7814
1578,151112.3383
1579,147629.2836
1580,203667.7805
1581,137634.7423
1582,133201.2898
1583,306873.2209
1584,218558.3734
1585,155894.8384
1586,88488.37927
1587,95168.3744
1588,127036.6483
1589,93001.87983
1590,129695.5669
1591,88973.75623
1592,126523.4317
1593,125813.9337
1594,133581.2753
1595,117871.9951
1596,214613.7713
1597,216211.1528
1598,226807.7623
1599,164709.4041
1600,165051.755
1601,62558.42892
1602,104574.87
1603,75870.46747
1604,285146.4731
1605,244451.3464
1606,161219.7767
1607,194623.7029
1608,217808.6302
1609,202878.1123
1610,167025.6234
1611,140210.0045
1612,158483.6063
1613,153590.3323
1614,105211.8229
1615,84100.14824
1616,82942.41619
1617,92072.74461
1618,127180.8341
1619,127466.2114
1620,189200.1525
1621,145135.4472
1622,138419.8677
1623,237662.1875
1624,189517.9112
1625,129739.692
1626,174081.9831
1627,188059.0306
1628,283302.8773
1629,196389.5834
1630,378171.9364
1631,242671.0582
1632,268567.1608
1633,183768.4873
1634,184931.4098
1635,179448.7291
1636,163539.7286
1637,167351.7181
1638,182665.6134
1639,180988.5425
1640,248718.3462
1641,194977.62
1642,224337.5092
1643,229021.2459
1644,229828.1294
1645,176393.7231
1646,160952.7353
1647,173048.6635
1648,138015.0367
1649,129026.1564
1650,110893.6507
1651,126755.3704
1652,102698.52
1653,101511.6787
1654,151638.1317
1655,148379.9541
1656,148939.0356
1657,152662.0837
1658,148070.2923
1659,134237.1967
1660,150723.1863
1661,416219.8889
1662,395237.3433
1663,354366.3187
1664,492741.882
1665,299662.2222
1666,312056.7654
1667,327595.7612
1668,332178.1877
1669,303116.3463
1670,334115.3185
1671,261241.8513
1672,425781.4036
1673,307409.64
1674,262185.6496
1675,205765.6056
1676,203023.6729
1677,225905.6784
1678,428902.3487
1679,345102.9593
1680,317891.9319
1681,256893.6771
1682,298133.931
1683,211265.6515
1684,190698.7143
1685,174386.1088
1686,169213.7111
1687,180969.984
1688,195251.0068
1689,194046.2889
1690,201638.6649
1691,190000.3618
1692,259266.7002
1693,187281.9068
1694,182953.5454
1695,183621.4175
1696,259636.1048
1697,183267.8058
1698,364710.2247
1699,295811.5586
1700,251192.4241
1701,284900.5431
1702,253683.7829
1703,248422.3582
1704,278869.9358
1705,224947.6471
1706,403357.7175
1707,205110.3366
1708,202218.0761
1709,265152.2086
1710,218081.8228
1711,260384.4173
1712,253376.9896
1713,259441.4577
1714,216469.0229
1715,204408.3597
1716,180363.95
1717,176936.2226
1718,137426.3039
1719,199694.9094
1720,234853.2543
1721,175135.8025
1722,126608.2906
1723,158043.889
1724,212956.2328
1725,219836.0286
1726,172942.3341
1727,162328.2437
1728,179814.5814
1729,160720.7828
1730,148900.1228
1731,124502.3148
1732,127540.0072
1733,119058.3312
1734,112791.7271
1735,129165.3304
1736,114889.1616
1737,325824.138
1738,236936.2674
1739,295851.9828
1740,201693.2519
1741,185600.6565
1742,175923.3679
1743,196472.9193
1744,282190.1624
1745,234115.8849
1746,241272.871
1747,207157.4988
1748,210923.1875
1749,150019.9993
1750,136336.0193
1751,223083.8648
1752,122081.8547
1753,152302.5033
1754,191038.0124
1755,165865.5122
1756,118521.8018
1757,117450.1746
1758,143209.4352
1759,158462.5846
1760,151148.9322
1761,136334.7726
1762,165651.9881
1763,168725.5223
1764,114867.562
1765,183808.0116
1766,174078.245
1767,196044.8681
1768,128975.6064
1769,168263.9846
1770,149405.4581
1771,117617.2107
1772,132896.2033
1773,104919.9182
1774,158271.5
1775,135054.5094
1776,128608.6166
1777,112460.9871
1778,138271.0633
1779,104660.0413
1780,184476.4108
1781,124207.0785
1782,82696.89386
1783,125607.8225
1784,95436.77902
1785,98054.76333
1786,116588.3348
1787,159508.5968
1788,63797.99025
1789,95927.81976
1790,79284.12479
1791,224841.6342
1792,147895.2083
1793,154212.71
1794,160280.4772
1795,135353.7731
1796,139815.918
1797,130297.5805
1798,121023.3718
1799,111476.8516
1800,127845.8003
1801,127257.6943
1802,144600.4127
1803,165920.615
1804,138854.3378
1805,141700.1829
1806,128222.8798
1807,157248.2488
1808,123302.4347
1809,111723.3633
1810,118188.8471
1811,96756.83329
1812,94631.19797
1813,115309.4371
1814,89516.68801
1815,66025.76747
1816,93758.65136
1817,103933.2941
1818,127497.0032
1819,118987.8095
1820,75779.59976
1821,100326.192
1822,155903.3133
1823,63066.01854
1824,127011.364
1825,135146.9346
1826,107732.3034
1827,105818.6107
1828,121105.3566
1829,143731.9154
1830,140219.128
1831,151340.3163
1832,107803.1318
1833,131211.8125
1834,123992.3165
1835,143581.0718
1836,109031.9803
1837,73965.67908
1838,115788.0211
1839,104251.5902
1840,115324.9062
1841,129197.4575
1842,103962.9878
1843,116216.075
1844,145898.7302
1845,134919.7072
1846,146105.0056
1847,176867.6987
1848,61691.75325
1849,111595.4558
1850,110391.0546
1851,131004.3995
1852,107938.0414
1853,121965.0516
1854,168288.6485
1855,155934.0581
1856,206899.7649
1857,160488.5745
1858,136981.3423
1859,121511.3857
1860,142613.3954
1861,120919.6698
1862,298689.7848
1863,298689.7848
1864,298689.7848
1865,306936.1766
1866,300152.1615
1867,233085.6411
1868,264072.8892
1869,204000.9821
1870,231500.6278
1871,235901.2751
1872,171984.2816
1873,237492.9617
1874,139058.1592
1875,204171.4605
1876,190787.0909
1877,213163.6525
1878,178658.2968
1879,123159.1551
1880,140884.9671
1881,243259.6101
1882,241539.9901
1883,195387.8448
1884,202192.3123
1885,229305.5683
1886,263720.077
1887,208984.1497
1888,270919.6388
1889,168239.3345
1890,111881.5926
1891,128244.0829
1892,99213.47999
1893,124317.6344
1894,124903.4711
1895,129267.3796
1896,113973.2399
1897,115291.405
1898,118403.3954
1899,171109.6088
1900,160564.4102
1901,166845.5062
1902,156887.8885
1903,239889.9614
1904,126011.1851
1905,189045.0957
1906,168184.0155
1907,208848.5166
1908,124280.2962
1909,137504.257
1910,129158.0674
1911,216224.6568
1912,302132.5092
1913,132867.3677
1914,71940.2489
1915,297843.3784
1916,65172.72337
1917,247699.199
1918,136431.2939
1919,159912.9795
1920,142916.3627
1921,370873.504
1922,310724.019
1923,222501.1893
1924,215978.8959
1925,208939.0222
1926,352098.0902
1927,124511.7704
1928,160422.0457
1929,118123.0054
1930,141519.3304
1931,139614.8143
1932,143573.6053
1933,150128.2658
1934,186381.7699
1935,174338.046
1936,188965.3183
1937,179582.0321
1938,167067.9651
1939,264166.2546
1940,221988.4127
1941,162277.9001
1942,183413.4257
1943,227696.4475
1944,318225.5921
1945,349203.6421
1946,160460.123
1947,306301.2252
1948,146943.4375
1949,211262.5919
1950,182953.2445
1951,231840.862
1952,208516.4027
1953,163636.4308
1954,202297.4714
1955,140763.0343
