Id,SalePrice
1461,120296.4043
1462,156486.5634
1463,186127.6184
1464,189494.4985
1465,196727.6405
1466,176929.3109
1467,183201.4121
1468,164204.909
1469,198226.9224
1470,132644.61
1471,201155.9424
1472,105966.5796
1473,102552.9
1474,143395.646
1475,114578.2555
1476,354249.066
1477,257005.3397
1478,291651.3925
1479,290426.2666
1480,433949.8293
1481,313850.2667
1482,201908.6304
1483,173559.1712
1484,162561.8189
1485,172029.6975
1486,194219.3571
1487,321065.13
1488,248404.5753
1489,193501.1489
1490,231370.7274
1491,190752.9877
1492,86931.54776
1493,158769.3653
1494,291908.6275
1495,302325.3748
1496,239597.9607
1497,189706.9139
1498,164701.3895
1499,150529.6689
1500,144798.4115
1501,187427.6292
1502,158986.5749
1503,280986.0031
1504,240524.0904
1505,223385.6869
1506,191699.6723
1507,262584.5904
1508,205139.4637
1509,165876.4216
1510,149046.1354
1511,159492.6387
1512,166394.6251
1513,147371.7185
1514,162759.2708
1515,217530.7535
1516,154186.1739
1517,162763.7115
1518,124145.5324
1519,233186.1975
1520,136870.5361
1521,142879.4786
1522,173821.3123
1523,118508.8481
1524,123063.9063
1525,135439.9086
1526,115488.8039
1527,120611.6259
1528,138798.341
1529,140620.2847
1530,173554.7702
1531,124026.9402
1532,96870.83081
1533,143402.5879
1534,124476.6679
1535,146691.8753
1536,103264.3877
1537,79343.26533
1538,146577.4209
1539,221524.5296
1540,104271.4153
1541,158406.8706
1542,147870.3029
1543,212590.5424
1544,78703.82642
1545,114369.5763
1546,138689.8869
1547,125715.1542
1548,137327.4184
1549,130788.5244
1550,137396.3818
1551,124541.0216
1552,134756.772
1553,124498.3959
1554,126522.4205
1555,160447.9082
1556,105332.2883
1557,117779.6357
1558,105452.7426
1559,104059.9308
1560,125220.4606
1561,137847.5078
1562,125638.1588
1563,123242.9416
1564,163650.2439
1565,147480.4579
1566,240428.0276
1567,87316.84948
1568,239181.5366
1569,145386.5072
1570,127404.1241
1571,116516.5694
1572,150099.7344
1573,235963.9486
1574,118781.1449
1575,227395.8355
1576,218236.1783
1577,178736.5956
1578,158207.2202
1579,157349.5774
1580,197431.0643
1581,132744.2002
1582,128787.9958
1583,318629.4953
1584,220214.1202
1585,145456.1538
1586,73617.96281
1587,92816.67016
1588,150842.4788
1589,98970.12887
1590,135616.697
1591,99232.04978
1592,114470.697
1593,119896.9033
1594,164465.5907
1595,116746.0532
1596,234630.3563
1597,203421.5318
1598,213308.5605
1599,175096.2791
1600,168015.878
1601,81694.63484
1602,118587.0196
1603,68501.24601
1604,260746.0218
1605,247860.7467
1606,167593.6928
1607,179868.5544
1608,196660.4298
1609,181029.1624
1610,155872.9816
1611,139579.484
1612,171114.4538
1613,158023.7449
1614,124066.5156
1615,86048.46529
1616,85999.56903
1617,96695.65997
1618,120836.0023
1619,126047.0946
1620,195425.3703
1621,148259.6808
1622,144685.5825
1623,251614.2745
1624,210465.9164
1625,129275.4639
1626,176294.831
1627,196950.1082
1628,286230.8023
1629,182747.9301
1630,368703.3282
1631,226057.0287
1632,251039.0851
1633,165266.1117
1634,187435.5676
1635,179555.6639
1636,158710.4635
1637,190266.6802
1638,187146.472
1639,185678.3496
1640,271722.9335
1641,200302.2415
1642,234879.1703
1643,227695.7527
1644,233636.0657
1645,180760.0087
1646,158128.5432
1647,171024.6816
1648,133226.7724
1649,129442.4682
1650,117799.6129
1651,126935.2207
1652,103283.7759
1653,99872.94802
1654,147510.2835
1655,146639.2861
1656,142223.5766
1657,146883.6993
1658,146375.0196
1659,132982.9305
1660,158250.7958
1661,430172.1457
1662,389480.9138
1663,381592.3477
1664,440224.9049
1665,294809.7894
1666,328701.9662
1667,347801.7596
1668,351739.8755
1669,293780.1969
1670,345830.9813
1671,272028.3745
1672,433768.123
1673,292558.392
1674,251795.7389
1675,195034.644
1676,187612.6149
1677,212251.9297
1678,446481.7584
1679,380074.3109
1680,343126.8032
1681,241231.2656
1682,308694.8935
1683,190314.8308
1684,171798.0645
1685,168166.0077
1686,167645.5539
1687,163094.4003
1688,190599.5027
1689,185251.5776
1690,191753.4464
1691,178713.9158
1692,263797.4148
1693,166396.8142
1694,179891.8751
1695,165590.1701
1696,269561.9704
1697,167056.626
1698,349716.6805
1699,302376.6254
1700,253690.7162
1701,277461.7144
1702,256913.253
1703,247924.9329
1704,296173.0944
1705,236193.8103
1706,410734.216
1707,225319.5727
1708,204079.9615
1709,254900.794
1710,221581.896
1711,263962.7444
1712,272764.5224
1713,262279.5017
1714,228264.5781
1715,211733.4186
1716,175089.0615
1717,165264.2346
1718,137406.3667
1719,203901.2135
1720,242800.3885
1721,156024.7209
1722,121303.5441
