Id,SalePrice
1461,86678.90622
1462,157995.7203
1463,176794.5626
1464,186682.7955
1465,243502.5469
1466,177512.5113
1467,183011.5669
1468,169412.3111
1469,187996.6172
1470,121258.7547
1471,174397.0832
1472,91513.35777
1473,90522.62106
1474,146522.719
1475,101862.0748
1476,359627.1793
1477,275318.699
1478,295180.453
1479,330182.4168
1480,426693.0071
1481,305175.6105
1482,217090.9299
1483,164181.4269
1484,152878.1022
1485,188772.3279
1486,199627.1097
1487,359844.2968
1488,245012.9432
1489,203428.7782
1490,256552.536
1491,200376.7926
1492,79284.91568
1493,181410.9558
1494,319744.7405
1495,327722.5833
1496,248144.2201
1497,179613.9664
1498,172992.1606
1499,155624.7424
1500,144434.2953
1501,183011.5669
1502,183011.5669
1503,302634.9511
1504,240120.058
1505,222719.3773
1506,183011.5669
1507,228264.5813
1508,183011.5669
1509,164876.6985
1510,153636.2265
1511,162612.072
1512,174120.0679
1513,183011.5669
1514,183011.5669
1515,229838.6321
1516,158733.6911
1517,161977.7505
1518,119204.6953
1519,218099.9027
1520,183011.5669
1521,140828.6767
1522,184386.6342
1523,110801.6702
1524,115110.9238
1525,109960.7025
1526,108176.9986
1527,114717.2584
1528,141143.021
1529,146410.7246
1530,180640.4065
1531,132618.736
1532,183011.5669
1533,119757.5238
1534,130166.1018
1535,144334.4832
1536,183011.5669
1537,43727.67358
1538,151410.5345
1539,215170.0258
1540,183011.5669
1541,146226.4111
1542,145305.0503
1543,183011.5669
1544,56342.74876
1545,127113.3597
1546,148093.4091
1547,122982.5251
1548,140229.8571
1549,126516.7357
1550,157647.9611
1551,117976.4387
1552,137744.1079
1553,183011.5669
1554,128053.6438
1555,162166.2511
1556,106922.4977
1557,183011.5669
1558,74585.56013
1559,183011.5669
1560,144640.4325
1561,183011.5669
1562,126097.791
1563,126087.6832
1564,183011.5669
1565,147972.0941
1566,183011.5669
1567,51267.56225
1568,183011.5669
1569,97667.13554
1570,116569.091
1571,97692.17677
1572,125422.2214
1573,229962.9289
1574,183011.5669
1575,229025.2611
1576,208646.1233
1577,184990.8226
1578,159853.0046
1579,148216.5527
1580,183011.5669
1581,139801.6791
1582,133362.3103
1583,292429.8308
1584,214708.5182
1585,183011.5669
1586,183011.5669
1587,109223.567
1588,143555.2166
1589,71846.95575
1590,127150.7847
1591,183011.5669
1592,101514.2192
1593,183011.5669
1594,183011.5669
1595,183011.5669
1596,224608.6389
1597,195062.463
1598,222932.7396
1599,182453.9819
1600,183325.3353
1601,76612.04985
1602,141616.4986
1603,65766.13381
1604,280941.7723
1605,230450.9092
1606,167533.2731
1607,183011.5669
1608,205670.8836
1609,194644.1993
1610,167699.5828
1611,118103.6505
1612,185392.1779
1613,183011.5669
1614,108712.7067
1615,183011.5669
1616,183011.5669
1617,87347.11705
1618,120773.4132
1619,113537.5214
1620,176052.6547
1621,142403.8736
1622,141072.1207
1623,239397.0643
1624,192631.8842
1625,117696.6668
1626,191058.345
1627,187731.4711
1628,183011.5669
1629,205779.0249
1630,377615.4874
1631,277611.5554
1632,265382.745
1633,186897.995
1634,188175.8013
1635,183011.5669
1636,166050.1113
1637,180072.457
1638,183011.5669
1639,181604.609
1640,183011.5669
1641,200078.2311
1642,237343.2124
1643,183011.5669
1644,183011.5669
1645,183011.5669
1646,163734.1539
1647,168840.4827
1648,183011.5669
1649,183011.5669
1650,113372.9652
1651,116902.6733
1652,98286.70782
1653,94076.65213
1654,158420.136
1655,141236.6362
1656,143189.6865
1657,159785.8218
1658,155270.7778
1659,128285.3268
1660,183011.5669
1661,373006.0132
1662,387350.7141
1663,369666.651
1664,467188.8092
1665,325715.8291
1666,338708.1645
1667,366377.6989
1668,353175.4303
1669,335260.4834
1670,353189.1107
1671,280313.3155
1672,408352.2687
1673,304035.9993
1674,273563.0303
1675,205252.6888
1676,188702.3115
1677,212600.379
1678,439862.6937
1679,370277.222
1680,326236.0704
1681,277116.1681
1682,330983.1905
1683,203383.1409
1684,180637.6837
1685,173273.8218
1686,156968.4835
1687,182555.0861
1688,198328.1443
1689,190285.8855
1690,183011.5669
1691,183011.5669
1692,183011.5669
1693,185359.0337
1694,189349.201
1695,185232.2484
1696,183011.5669
1697,186072.5931
1698,347521.5577
1699,183011.5669
1700,282349.4018
1701,183011.5669
1702,209411.6718
1703,211873.4581
1704,274626.6259
1705,270489.9618
1706,347941.8109
1707,183011.5669
1708,209003.5909
1709,244709.6837
1710,222349.4915
1711,295519.3775
1712,262660.185
1713,259637.783
1714,227828.8461
1715,215949.8865
1716,177569.4917
1717,178126.0307
1718,183011.5669
1719,204784.5379
1720,237525.5548
1721,156356.9978
1722,183011.5669
1723,150267.6767
1724,224491.9851
1725,235967.7485
1726,189484.0224
1727,144014.3095
1728,171577.3836
1729,183011.5669
1730,183011.5669
1731,133240.7163
1732,183011.5669
1733,183011.5669
1734,183011.5669
1735,183011.5669
1736,93625.23466
1737,183011.5669
1738,183011.5669
1739,255374.3963
1740,183011.5669
1741,183011.5669
1742,178225.0155
1743,188523.9498
1744,183011.5669
1745,245893.5658
1746,286950.3634
1747,183011.5669
1748,247195.3872
1749,135122.0213
1750,128542.7525
1751,183011.5669
1752,120065.7281
1753,158085.6911
1754,203957.0631
1755,183011.5669
1756,118752.4796
1757,113748.6277
1758,183011.5669
1759,183011.5669
1760,151154.5912
1761,145691.6045
1762,183011.5669
1763,189655.6156
1764,105020.4883
1765,182814.5193
1766,190704.6931
1767,209909.2062
1768,131768.0424
1769,183011.5669
1770,152608.8143
1771,123874.3566
1772,139329.9341
1773,97545.42732
1774,156758.5745
1775,142381.4009
1776,145721.9537
1777,106279.3395
1778,141658.0533
1779,183011.5669
1780,182364.8404
1781,125269.7911
1782,68862.29322
1783,140414.1291
1784,88728.68303
1785,106883.0418
1786,174383.9587
1787,177913.112
1788,183011.5669
1789,89295.74047
1790,65827.28112
1791,200518.5892
1792,154760.8174
1793,158396.2521
1794,160463.9632
1795,138583.858
1796,141840.6262
1797,115988.4774
1798,119232.1691
1799,106220.5434
1800,129285.6258
1801,122280.7157
1802,157418.7245
1803,180138.3123
1804,113896.9466
1805,145818.3731
1806,130842.3434
1807,139283.0931
1808,123765.5721
1809,183011.5669
1810,139644.4447
1811,183011.5669
1812,183011.5669
1813,118514.4733
1814,112730.3971
1815,183011.5669
1816,76258.82882
1817,109789.9559
1818,141733.1546
1819,127281.8554
1820,183011.5669
1821,125057.3368
1822,168758.4099
1823,183011.5669
1824,183011.5669
1825,148067.4101
1826,118863.1039
1827,114333.8392
1828,140187.3674
1829,170399.76
1830,160437.2838
1831,175825.7986
1832,183011.5669
1833,184056.0035
1834,183011.5669
1835,183011.5669
1836,156575.1063
1837,183011.5669
1838,118322.694
1839,104784.761
1840,183011.5669
1841,183011.5669
1842,85856.52808
1843,125027.1002
1844,183011.5669
1845,151262.9768
1846,151730.2204
1847,183011.5669
1848,183011.5669
1849,183011.5669
1850,106898.3913
1851,126046.1152
1852,98452.05739
1853,91980.59516
1854,162179.2857
1855,169912.231
1856,214805.9798
1857,183011.5669
1858,183011.5669
1859,183011.5669
1860,131617.1398
1861,183011.5669
1862,183011.5669
1863,183011.5669
1864,183011.5669
1865,311284.3176
1866,312856.1677
1867,221513.4427
1868,299113.2033
1869,203039.8735
1870,223597.1872
1871,260073.0676
1872,170805.2364
1873,183011.5669
1874,151661.4283
1875,186746.5696
1876,200721.6664
1877,218221.4063
1878,186221.7241
1879,183011.5669
1880,146535.4747
1881,235060.8726
1882,183011.5669
1883,183011.5669
1884,183011.5669
1885,215295.8299
1886,183011.5669
1887,214849.3871
1888,257500.8445
1889,170902.731
1890,75474.50477
1891,119724.9329
1892,99424.34429
1893,129672.8142
1894,183011.5669
1895,145264.2673
1896,116698.5203
1897,132609.5484
1898,88190.93102
1899,181468.593
1900,172859.132
1901,193135.6589
1902,175558.0806
1903,183011.5669
1904,118538.5537
1905,198672.2501
1906,147138.807
1907,243368.1975
1908,111107.117
1909,144542.7386
1910,119138.0887
1911,183011.5669
1912,183011.5669
1913,168246.1477
1914,27641.46933
1915,298698.7962
1916,183011.5669
1917,244615.5645
1918,129433.4131
1919,144440.6328
1920,150674.4678
1921,352414.5312
1922,324991.4618
1923,183011.5669
1924,210090.7082
1925,212452.2314
1926,354117.4878
1927,118624.938
1928,170232.9215
1929,110535.817
1930,134834.9139
1931,131267.3999
1932,142324.8271
1933,150663.3269
1934,189477.5998
1935,181137.0906
1936,193188.7011
1937,183011.5669
1938,174631.0846
1939,330544.5803
1940,239313.2617
1941,165380.7369
1942,183011.5669
1943,243123.611
1944,374532.6814
1945,401166.9967
1946,183011.5669
1947,296556.4668
1948,183011.5669
1949,210848.8341
1950,183011.5669
1951,241973.0805
1952,212225.2209
1953,173886.9237
1954,204340.6264
1955,130306.7506
1956,183011.5669
1957,163089.6269
1958,183011.5669
1959,136223.7965
1960,97326.17979
1961,124025.8978
1962,100854.6317
1963,100452.1269
1964,104667.8834
1965,154820.54
1966,140183.2362
1967,335208.4851
1968,393308.5494
1969,368639.9173
1970,397627.8143
1971,391839.1471
1972,377333.6292
1973,294059.3585
1974,351472.7086
1975,438362.5497
1976,291914.6298
1977,373642.5661
1978,354246.5487
1979,294494.4112
1980,185299.0623
1981,338529.5522
1982,235611.6013
1983,220382.74
1984,196484.9462
1985,183011.5669
1986,183011.5669
1987,199494.1056
1988,170781.7199
1989,183011.5669
1990,183011.5669
1991,227227.4032
1992,221253.5014
1993,183011.5669
1994,244702.5472
1995,192208.8416
1996,308811.8061
1997,183011.5669
1998,324967.0579
1999,317977.7187
2000,183011.5669
2001,294111.8847
2002,286613.3201
2003,260864.3875
2004,277357.9137
2005,183011.5669
2006,226773.0054
2007,249246.3887
2008,232351.5869
2009,188199.5947
2010,200833.8104
2011,183011.5669
2012,179402.7153
2013,187244.744
2014,205664.6589
2015,212387.4925
2016,193859.6177
2017,209567.4467
2018,94079.20921
2019,106097.2634
2020,88730.88861
2021,105959.4358
2022,234942.4987
2023,146718.6298
2024,183011.5669
2025,345556.9347
2026,171536.107
2027,156369.0238
2028,164140.646
2029,165592.6935
2030,183011.5669
2031,183011.5669
2032,251829.8946
2033,235393.2249
2034,169054.0955
2035,233664.7239
2036,199951.5181
2037,209757.7331
2038,264549.0128
2039,228301.6134
2040,183011.5669
2041,279953.1894
2042,183011.5669
2043,183011.5669
2044,167335.6178
2045,183011.5669
2046,130942.0788
2047,140707.0483
2048,139830.0655
2049,144823.6843
2050,183011.5669
2051,183011.5669
2052,117802.4209
2053,183011.5669
2054,79961.34013
2055,169698.6279
2056,140480.783
2057,117922.3151
2058,205190.6175
2059,128919.1597
2060,165012.2619
2061,165414.9043
2062,128075.7824
2063,106881.726
2064,133656.6877
2065,183011.5669
2066,183811.5236
2067,183011.5669
2068,142791.3963
2069,183011.5669
2070,105705.628
2071,82183.76985
2072,158473.3231
2073,127826.4997
2074,190707.9911
2075,183011.5669
2076,113300.0578
2077,135038.7724
2078,124519.1954
2079,147790.2815
2080,104002.8019
2081,147121.1408
2082,183011.5669
2083,160310.6845
2084,100185.7221
2085,71543.32094
2086,92310.44481
2087,129402.9825
2088,107028.0059
2089,72278.38258
2090,133436.4725
2091,183011.5669
2092,139884.7363
2093,108456.481
2094,183011.5669
2095,176098.7361
2096,82378.09619
2097,183011.5669
2098,148933.3433
2099,2918.771305
2100,183011.5669
2101,125203.0781
2102,136566.6225
2103,98396.59026
2104,162183.6975
2105,183011.5669
2106,63404.79737
2107,216558.8181
2108,103179.0549
2109,103569.4513
2110,112921.6316
2111,183011.5669
2112,183011.5669
2113,120763.1319
2114,124885.0067
2115,167319.2199
2116,140838.2107
2117,152641.1117
2118,141943.5411
2119,103693.829
2120,114455.356
2121,183011.5669
2122,98455.0347
2123,183011.5669
2124,203169.3323
2125,154178.2062
2126,185133.6829
2127,159148.6352
2128,132710.4082
2129,183011.5669
2130,147464.0193
2131,169415.2195
2132,183011.5669
2133,150975.4525
2134,126579.3888
2135,97428.65962
2136,183011.5669
2137,82227.3188
2138,183011.5669
2139,159691.3407
2140,138224.5585
2141,183011.5669
2142,183011.5669
2143,183011.5669
2144,159053.9563
2145,107480.5695
2146,188077.5722
2147,183011.5669
2148,137084.16
2149,183011.5669
2150,213287.6202
2151,124726.822
2152,183011.5669
2153,139982.4474
2154,183011.5669
2155,134810.9829
2156,183011.5669
2157,233070.4886
2158,183011.5669
2159,216643.9513
2160,195584.1759
2161,233376.8566
2162,317150.3858
2163,285954.9821
2164,183011.5669
2165,183011.5669
2166,164060.4586
2167,183011.5669
2168,183011.5669
2169,205215.3067
2170,213501.6809
2171,183011.5669
2172,183011.5669
2173,184017.7277
2174,183011.5669
2175,183011.5669
2176,183011.5669
2177,237779.7062
2178,210063.0124
2179,183011.5669
2180,205712.6153
2181,194680.705
2182,215589.2741
2183,189063.1451
2184,109603.5874
2185,122760.3288
2186,161092.4491
2187,183011.5669
2188,154689.0912
2189,183011.5669
2190,183011.5669
2191,183011.5669
2192,183011.5669
2193,183011.5669
2194,183011.5669
2195,71583.4308
2196,108800.1518
2197,105221.5397
2198,156564.321
2199,147459.5131
2200,139097.5023
2201,171928.9897
2202,208174.2289
2203,183011.5669
2204,183011.5669
2205,183011.5669
2206,129487.0336
2207,242049.6627
2208,227260.8155
2209,230469.0189
2210,116364.5015
2211,138326.3984
2212,132844.8807
2213,183011.5669
2214,156611.1185
2215,115077.136
2216,166250.1417
2217,183011.5669
2218,183011.5669
2219,183011.5669
2220,26101.89613
2221,298438.5169
2222,274947.8829
2223,183011.5669
2224,183011.5669
2225,183011.5669
2226,181877.3066
2227,186937.4145
2228,303738.7168
2229,246572.1706
2230,166759.1131
2231,231793.6926
2232,183925.7427
2233,185392.0741
2234,269651.3197
2235,183011.5669
2236,255777.2041
2237,323504.2539
2238,198841.7924
2239,183011.5669
2240,176645.3135
2241,113700.1582
