Id,SalePrice
1461,122738.6027
1462,152758.2804
1463,180254.0562
1464,182457.3608
1465,195734.8352
1466,183252.1971
1467,174957.1213
1468,176638.7115
1469,178819.6475
1470,120466.7827
1471,182250.159
1472,93778.08485
1473,95104.24488
1474,149057.6748
1475,129051.3506
1476,366063.0252
1477,266817.8153
1478,310645.6289
1479,287217.1935
1480,471842.0892
1481,303753.1809
1482,207495.5027
1483,174590.6501
1484,167736.9598
1485,171136.9055
1486,202589.752
1487,308327.1215
1488,244062.2476
1489,205450.5826
1490,202244.8499
1491,187595.4869
1492,111040.5299
1493,157882.7669
1494,291322.3736
1495,293710.4744
1496,220729.2319
1497,198414.4504
1498,153459.4795
1499,152153.4752
1500,161421.5771
1501,174951.3002
1502,152167.8655
1503,270088.9184
1504,230769.5198
1505,221487.8731
1506,194330.9303
1507,245472.4168
1508,195695.3515
1509,167252.6098
1510,150519.4327
1511,156426.0431
1512,161343.9441
1513,149155.8445
1514,155434.8417
1515,172314.4933
1516,148982.9792
1517,146730.8937
1518,137055.8717
1519,209516.6774
1520,140786.5879
1521,144578.9247
1522,163395.3036
1523,122432.9054
1524,122795.5621
1525,130629.8251
1526,125092.8826
1527,107883.8881
1528,130521.8046
1529,147687.7861
1530,159351.8232
1531,113730.2262
1532,103572.4339
1533,137022.0738
1534,118040.6239
1535,139345.43
1536,114311.5469
1537,83994.97946
1538,144022.1041
1539,185221.575
1540,118269.4516
1541,143925.3125
1542,148639.1392
1543,190753.2926
1544,87110.8202
1545,96404.39076
1546,119936.368
1547,128536.7361
1548,132550.4753
1549,109639.3665
1550,150228.7124
1551,117115.0865
1552,122452.5807
1553,127694.5937
1554,107438.0466
1555,175361.8842
1556,133395.8861
1557,127731.9572
1558,102979.9681
1559,118773.1085
1560,145816.8948
1561,151131.6198
1562,122578.9582
1563,118840.7799
1564,157046.0361
1565,147870.3242
1566,214944.2484
1567,95992.54182
1568,218653.9384
1569,128480.951
1570,115128.9874
1571,118160.1907
1572,143385.3867
1573,209724.6215
1574,132815.7098
1575,198096.704
1576,214020.2739
1577,200896.9853
1578,157985.9886
1579,146155.1053
1580,193249.2783
1581,132409.2832
1582,126915.3702
1583,316969.4649
1584,235714.5939
1585,140947.0908
1586,77205.29851
1587,95651.93444
1588,138058.4599
1589,101157.6055
1590,130831.8589
1591,99850.77776
1592,133504.2811
1593,117136.7336
1594,134954.4715
1595,130615.4816
1596,236960.4718
1597,199385.8864
1598,183719.5417
1599,162163.5794
1600,173608.4809
1601,60750.2048
1602,108467.8178
1603,89541.87576
1604,274084.216
1605,230480.692
1606,168261.1161
1607,178643.8843
1608,204897.2566
1609,194019.0036
1610,167133.8422
1611,148032.8498
1612,165794.3204
1613,166150.4934
1614,121267.2921
1615,82989.88643
1616,81250.27832
1617,85410.14896
1618,127435.886
1619,130226.361
1620,184281.187
1621,146604.8409
1622,146170.9672
1623,251360.2282
1624,190526.9171
1625,122175.5495
1626,168245.9797
1627,187683.1023
1628,258361.3815
1629,174790.7766
1630,334662.7488
1631,226419.9125
1632,258689.0076
1633,169080.3333
1634,179211.0522
1635,179722.906
1636,168736.6946
1637,182083.1934
1638,196775.4774
1639,186988.9049
1640,246562.5974
1641,198452.3505
1642,228954.5466
1643,231943.3767
1644,224010.9338
1645,184663.835
1646,163829.7357
1647,163217.3686
1648,144459.0809
1649,138470.1902
1650,118402.4294
1651,123478.4253
1652,92696.639
1653,94240.77982
1654,151547.5842
1655,146138.7016
1656,147426.1716
1657,151758.1266
1658,147129.464
1659,136318.5581
1660,146585.8784
1661,455572.8273
1662,365340.1976
1663,380900.388
1664,450321.3007
1665,322728.581
1666,326596.4953
1667,324153.7333
1668,334437.5189
1669,287769.4448
1670,339876.7751
1671,269131.2754
1672,497297.6457
1673,306144.9931
1674,257380.0613
1675,193848.4047
1676,193990.1782
1677,214728.8726
1678,457099.8292
1679,384509.2198
1680,320271.1137
1681,248282.2085
1682,303054.6948
1683,186907.6334
1684,176179.513
1685,175088.8751
1686,169306.3793
1687,167569.7413
1688,185216.5674
1689,183954.7131
1690,182844.9943
1691,170459.6903
1692,240346.6768
1693,170128.2432
1694,180439.2357
1695,172440.6724
1696,255960.3422
1697,173290.6571
1698,343160.128
1699,337052.7966
1700,248481.6384
1701,264389.8037
1702,262939.0888
1703,259569.4977
1704,295287.4023
1705,226986.2838
1706,398318.1654
1707,215999.4808
1708,217946.6317
1709,273618.9711
1710,228705.9023
1711,251269.7805
1712,262813.8358
1713,258939.7078
1714,223642.2263
1715,202532.5623
1716,178570.229
1717,161706.3557
1718,135244.2308
1719,206023.9936
1720,241090.1687
1721,160248.5148
1722,129315.4368
1723,159927.3509
1724,210325.9162
1725,224993.1483
1726,190053.035
1727,172949.7878
1728,181430.0033
1729,164229.3139
1730,171267.2039
1731,120997.5154
1732,124114.2551
1733,118194.0672
1734,129766.9034
1735,132086.6074
1736,117707.4152
1737,309440.445
1738,218662.2053
1739,284686.6923
1740,212875.0034
1741,187235.8959
1742,173338.2631
1743,178397.9792
1744,279017.6391
1745,230715.1371
1746,221835.0251
1747,201107.6203
1748,218752.4038
1749,159631.6076
1750,152760.9783
1751,219847.952
1752,119363.016
1753,146712.1593
1754,202859.9532
1755,164672.994
1756,121087.2969
1757,116659.8455
1758,140795.2835
1759,150438.7691
1760,156981.3608
1761,151854.0814
1762,163694.9351
1763,160391.7577
1764,122420.1309
1765,170438.9652
1766,164158.9807
1767,178197.8867
1768,139449.5441
1769,164222.4587
1770,140561.9097
1771,134838.3424
1772,137275.0476
1773,132874.4904
1774,144522.2345
1775,132964.8688
1776,125839.9714
1777,115950.5203
1778,128949.5719
1779,119156.8437
1780,169270.9543
1781,130486.9523
1782,90513.79186
1783,130242.7609
1784,92242.74602
1785,104429.0504
1786,129781.0443
1787,160336.7182
1788,60611.91928
1789,96160.15053
1790,77086.39105
1791,185437.1211
1792,157489.9856
1793,145429.5374
1794,143347.3877
1795,141643.5857
1796,128961.3635
1797,126471.1674
1798,125583.1801
1799,109924.8037
1800,132101.3359
1801,126989.6491
1802,149016.0031
1803,152094.326
1804,139312.4337
1805,134622.0766
1806,116787.4842
1807,139933.411
1808,117744.9626
1809,120730.6278
1810,137904.1741
1811,106224.1811
1812,110087.8587
1813,118262.6583
1814,93442.113
